tweetid,root_tweetid,link_count
552861789894213632,552845868932800512,1
552876616834359298,552845868932800512,1
552881730965602304,552845868932800512,1
552897068029575168,552845868932800512,1
552899973654646784,552845868932800512,1
552888202839998464,552845868932800512,1
552900342162006017,552845868932800512,1
552900644483244032,552845868932800512,1
552901673677377536,552845868932800512,1
552902848628154369,552845868932800512,1
552901110042988544,552845868932800512,1
552903427521380353,552845868932800512,1
552903865280905216,552845868932800512,1
552906818746187776,552845868932800512,1
552847326801186818,552846337746952194,1
552853790354071553,552846337746952194,1
552896076395868161,552846337746952194,1
552854944751955968,552846337746952194,1
552977165407748098,552846337746952194,1
552980127110270976,552846337746952194,1
552981499004596224,552846337746952194,1
552984837955784704,552846337746952194,1
552981052612804610,552846337746952194,1
552987980126646272,552846337746952194,1
552989020234743813,552846337746952194,1
552846353416867841,552846353416867841,1
552849918529122305,552846463467024384,1
552851936115171328,552846544320618496,1
552853072456589312,552846544320618496,1
552853884759453700,552846544320618496,1
552849093467594752,552846811359350788,1
552849315681812481,552846811359350788,1
552849651053780992,552846811359350788,1
552852415285055488,552846811359350788,1
552853789007695873,552846811359350788,1
552851165055287296,552846811359350788,1
552855690352795649,552846811359350788,1
552852998947631104,552846811359350788,1
552856120235425792,552846811359350788,1
552857305348583424,552846811359350788,1
552857476627202048,552846811359350788,1
552857609280425984,552846811359350788,1
552857661403066368,552846811359350788,1
552854255053193216,552846811359350788,1
552851184399446016,552846811359350788,1
552870049485434880,552846811359350788,1
552854964981489664,552846811359350788,1
552856425660436480,552846811359350788,1
552870473990930433,552846811359350788,1
552895496226758657,552846811359350788,1
552896897476599808,552846811359350788,1
552897571996188673,552846811359350788,1
552897154856271872,552846811359350788,1
552898061265944576,552846811359350788,1
552898398634782720,552846811359350788,1
552898306368868353,552846811359350788,1
552899444572979200,552846811359350788,1
552899452722089985,552846811359350788,1
552899996514017281,552846811359350788,1
552901133451399169,552846811359350788,1
552901745571950592,552846811359350788,1
552901190162599937,552846811359350788,1
552893742844112896,552846811359350788,1
552901997863895042,552846811359350788,1
552902229519122432,552846811359350788,1
552902021649408000,552846811359350788,1
552902640510992385,552846811359350788,1
552904132034433024,552846811359350788,1
552894339240583168,552846811359350788,1
552911072634892288,552846811359350788,1
552894071115501569,552846811359350788,1
552919886553706497,552846811359350788,1
552920059082186753,552846811359350788,1
552924528222171138,552846811359350788,1
552849793568231426,552846811359350788,1
552852735796576256,552846811359350788,1
552859773222518784,552846811359350788,1
552852900318556160,552846874432909312,1
552856302364672001,552846874432909312,1
552848117368762371,552847218403581953,1
552873331448221696,552847218403581953,1
552873881757687808,552847218403581953,1
552878529386668032,552847218403581953,1
552882385516507136,552847218403581953,1
552848341571485696,552847230693310466,1
552855480721489920,552847230693310466,1
552856783333888000,552847230693310466,1
552856958454489089,552847230693310466,1
552855903511527424,552847230693310466,1
552850979713220608,552847230693310466,1
552857367856300032,552847230693310466,1
552864972670513152,552847230693310466,1
552865385079664640,552847230693310466,1
552867426187345920,552847230693310466,1
552874266191200256,552847230693310466,1
552850286461460481,552847370489430017,1
552849871280308224,552847370489430017,1
552851277517168640,552847370489430017,1
552854909792845826,552847370489430017,1
552854955758206976,552847370489430017,1
552866569303236609,552847370489430017,1
552873607228309504,552847427410341890,1
552848814798016513,552847488571678720,1
552852100448018434,552847488571678720,1
552886059097284608,552847488571678720,1
553012431463927808,552847488571678720,1
552848471066423298,552847505763737600,1
552847739386867713,552847548776742914,1
552913398217052160,552847548776742914,1
552899695282880513,552847548776742914,1
552925247595220992,552847548776742914,1
552925734176825344,552847548776742914,1
552934120607596544,552847548776742914,1
552935647762452482,552847548776742914,1
552864316429701120,552847548776742914,1
552951766804103168,552847548776742914,1
552929686095818755,552847548776742914,1
552847849223110656,552847627319259137,1
552850187597934592,552847627319259137,1
552852843087282178,552847627319259137,1
552851906155278336,552847627319259137,1
552849105496850432,552847905498103808,1
552872839276404738,552847905498103808,1
552874799681503233,552847905498103808,1
552848284478214145,552847905498103808,1
552882137183965184,552847905498103808,1
552848013778251777,552848013778251777,1
552867943726727169,552848478196736000,1
552871568808755200,552848478196736000,1
552859989669584897,552848478196736000,1
552934025786966016,552848478196736000,1
552942105942044674,552848478196736000,1
552942681614065665,552848478196736000,1
552944300343185409,552848478196736000,1
552949637275873281,552848478196736000,1
552950575785316354,552848478196736000,1
552951060214448128,552848478196736000,1
552952328085442560,552848478196736000,1
552952151505649666,552848478196736000,1
552952635980910592,552848478196736000,1
552953273204760577,552848478196736000,1
552953413558734848,552848478196736000,1
552952013734948864,552848478196736000,1
552953752160698368,552848478196736000,1
552953937612263426,552848478196736000,1
552954066125336577,552848478196736000,1
552954067232641024,552848478196736000,1
552954496238637056,552848478196736000,1
552952098493837312,552848478196736000,1
552955768551800832,552848478196736000,1
552957899908329474,552848478196736000,1
552959038280183811,552848478196736000,1
552959517127114754,552848478196736000,1
552960294860124163,552848478196736000,1
552960952342425600,552848478196736000,1
552849026656133121,552848590373392384,1
552849305590304768,552848590373392384,1
552849246517743617,552848590373392384,1
552849989391507456,552848590373392384,1
552850688565604355,552848590373392384,1
552850710925426688,552848590373392384,1
552850637042765824,552848590373392384,1
552851051553243136,552848590373392384,1
552851185691291649,552848590373392384,1
552850968182681600,552848590373392384,1
552852360033079296,552848590373392384,1
552852578665783298,552848590373392384,1
552852521119518721,552848590373392384,1
552850865975881728,552848590373392384,1
552853040777404417,552848590373392384,1
552853629963472896,552848590373392384,1
552854150661148672,552848590373392384,1
552854965161836545,552848590373392384,1
552854839517274112,552848590373392384,1
552855114890096640,552848590373392384,1
552854986225618944,552848590373392384,1
552855391932256258,552848590373392384,1
552855295803002880,552848590373392384,1
552855761001271296,552848590373392384,1
552855738016481280,552848590373392384,1
552856369754566657,552848590373392384,1
552856364813279233,552848590373392384,1
552856580899606529,552848590373392384,1
552856820117549056,552848590373392384,1
552857253896671232,552848590373392384,1
552857244275326976,552848590373392384,1
552857463809007616,552848590373392384,1
552857549721333761,552848590373392384,1
552857440799440896,552848590373392384,1
552857737500295169,552848590373392384,1
552858620350562304,552848590373392384,1
552858897694732289,552848590373392384,1
552859007048634369,552848590373392384,1
552858562058534912,552848590373392384,1
552859051416387584,552848590373392384,1
552859463040770048,552848590373392384,1
552859368245297152,552848590373392384,1
552861794348593153,552848590373392384,1
552866989228953600,552848590373392384,1
552848721780555776,552848590373392384,1
552880440097251328,552848590373392384,1
552858397549539328,552848590373392384,1
552889043101683712,552848590373392384,1
552905268959256576,552848590373392384,1
552889801704497152,552848590373392384,1
552908312879300608,552848590373392384,1
552911164716613633,552848590373392384,1
552881222221713408,552848590373392384,1
552936911652675584,552848590373392384,1
552937924094742528,552848590373392384,1
552941882326523905,552848590373392384,1
552942099931226112,552848590373392384,1
552943280178991105,552848590373392384,1
552945697540952064,552848590373392384,1
553082859158642690,552848590373392384,1
552906465162592256,552848590373392384,1
553232074560131073,552848590373392384,1
553233924563148800,552848590373392384,1
553254648933785600,552848590373392384,1
553269637173899264,552848590373392384,1
553270844001378304,552848590373392384,1
553282619421380608,552848590373392384,1
553270521450622976,552848590373392384,1
553283852404129792,552848590373392384,1
552848908955947008,552848653132767232,1
552885289375379458,552848653132767232,1
552848944800473089,552848653980033025,1
552849870785368064,552848653980033025,1
552850958388961280,552848653980033025,1
552849605235597312,552848653980033025,1
552850408314793985,552848653980033025,1
552851717759709184,552848653980033025,1
552854169577877504,552848653980033025,1
552854355242913792,552848653980033025,1
552861915731730432,552848653980033025,1
552864300155412480,552848653980033025,1
552864698844995584,552848653980033025,1
552864962503536640,552848653980033025,1
552865047949475841,552848653980033025,1
552865229282234368,552848653980033025,1
552865369228988416,552848653980033025,1
552865835443032064,552848653980033025,1
552871596709277696,552848653980033025,1
552873541373534208,552848653980033025,1
552848805100810241,552848701312737280,1
552898500015693824,552848701312737280,1
552899944538210305,552848701312737280,1
552862865586421760,552849116280393728,1
552855765313400832,552849157694947328,1
552856084617367553,552849157694947328,1
552850238696730625,552849157694947328,1
552854263358300160,552849157694947328,1
552857663261130752,552849157694947328,1
552869016105414656,552849157694947328,1
552861359285997569,552849157694947328,1
552873973168762880,552849157694947328,1
553103327530340353,552849157694947328,1
553196720272596993,552849157694947328,1
552849827147423745,552849194944167936,1
552857540317290498,552849194944167936,1
552859144227532801,552849194944167936,1
552851592983363585,552849248182865920,1
552853147455352832,552849248182865920,1
552858075233656834,552849248182865920,1
552852395273621504,552849662991151104,1
552857411078606848,552849662991151104,1
552862544470093825,552849662991151104,1
553705388705865729,552849662991151104,1
552850520415940608,552849797892542464,1
552853428247228416,552849797892542464,1
552853846519975936,552849797892542464,1
552861673464532992,552849797892542464,1
552862530142752768,552849797892542464,1
552862829242376192,552849797892542464,1
552863514939777024,552849797892542464,1
552863966708641793,552849797892542464,1
552864302764687360,552849797892542464,1
552874791347441665,552849797892542464,1
552874357366988800,552849797892542464,1
552882328712667136,552849797892542464,1
552868806846996480,552849865680494595,1
552872131239768064,552849865680494595,1
552888107205664770,552849865680494595,1
552888457048379392,552849865680494595,1
553024578708971521,552849865680494595,1
553025422683033600,552849865680494595,1
553025790057910273,552849865680494595,1
553027053919166465,552849865680494595,1
553027236463255553,552849865680494595,1
553027031953592320,552849865680494595,1
553028116822904833,552849865680494595,1
553028084065370112,552849865680494595,1
553028017879269376,552849865680494595,1
553028363410210816,552849865680494595,1
553026958884634624,552849865680494595,1
553029617645535232,552849865680494595,1
553030630997368832,552849865680494595,1
553030761193148416,552849865680494595,1
553031258767646720,552849865680494595,1
553031388870746112,552849865680494595,1
553031522710609920,552849865680494595,1
553031676516110336,552849865680494595,1
553032260459700225,552849865680494595,1
553032468572692480,552849865680494595,1
553032701410697216,552849865680494595,1
553032978050187264,552849865680494595,1
553033792282058752,552849865680494595,1
553034541875867650,552849865680494595,1
553034132759252992,552849865680494595,1
553035480275484673,552849865680494595,1
553032048152023040,552849865680494595,1
553036054127976448,552849865680494595,1
553038623512461313,552849865680494595,1
553038774075412480,552849865680494595,1
553039111951753216,552849865680494595,1
553027534942912514,552849865680494595,1
552869009331609600,552849865680494595,1
553188828840591360,552849865680494595,1
552854596352098304,552850079074099201,1
555380751412101121,552850079074099201,1
555383651827863552,552850079074099201,1
552904617890037760,552850092806258690,1
552887985604415488,552850282410176512,1
552900525621252096,552850282410176512,1
552900925317480450,552850282410176512,1
552902647548616705,552850282410176512,1
552903151272345601,552850282410176512,1
552906590668341248,552850282410176512,1
552908016363003904,552850282410176512,1
552914635943190528,552850282410176512,1
552873301979447297,552850533523136513,1
552878212997337090,552850533523136513,1
552850599168196608,552850599168196608,1
552857603651272705,552850603714826241,1
552859252218667008,552850603714826241,1
552854519957057536,552850603714826241,1
552850611524599808,552850611524599808,1
552851271883816961,552850925510225920,1
552851581885243392,552850925510225920,1
552853879017467905,552850925510225920,1
552857515927805952,552850925510225920,1
552867628034043906,552850925510225920,1
552855749626724352,552850925510225920,1
552855844984193025,552850925510225920,1
552873295088205826,552850925510225920,1
552881048846336000,552850925510225920,1
552882273109164032,552850925510225920,1
552884695743352833,552850925510225920,1
552857633078915072,552850925510225920,1
552886142736293888,552850925510225920,1
552888750640861184,552850925510225920,1
552889050911494144,552850925510225920,1
552889880108609538,552850925510225920,1
552891549089300482,552850925510225920,1
552892986401779713,552850925510225920,1
552895172619431936,552850925510225920,1
552853399541010432,552851189675470849,1
552854065437081602,552851189675470849,1
552857563247558656,552851189675470849,1
552860827263324160,552851189675470849,1
552861083854065665,552851189675470849,1
552862223727869952,552851189675470849,1
552862446373728257,552851189675470849,1
552862701752311808,552851189675470849,1
552864437380464640,552851189675470849,1
552853695764127744,552851189675470849,1
552867494650986497,552851305023414272,1
552912263020306432,552851305023414272,1
553021737009704963,552851305023414272,1
552851925008273409,552851421155299328,1
552855389038194688,552851421155299328,1
552860690164490240,552851421155299328,1
552860958847414272,552851421155299328,1
552865280700215296,552851421155299328,1
552864851371241473,552851421155299328,1
552871612215619584,552851421155299328,1
552874914148286464,552851421155299328,1
552858876425805827,552851546384646145,1
552861222908231680,552851546384646145,1
552852333143818241,552851546384646145,1
552853131248566274,552851546384646145,1
552855912931926016,552851546384646145,1
552853455090774016,552851629624803328,1
552853098075787264,552851629624803328,1
552856926460325889,552851629624803328,1
552859112816771072,552851629624803328,1
552859919414992896,552851629624803328,1
552859807414505472,552851629624803328,1
552860533062635520,552851629624803328,1
552860248802082816,552851629624803328,1
552861282056306688,552851629624803328,1
552862125870559232,552851629624803328,1
552861524084412416,552851629624803328,1
552860679179608064,552851629624803328,1
552863427233083392,552851629624803328,1
552864587415306243,552851629624803328,1
552864925316825088,552851629624803328,1
552873814221000704,552851679905734657,1
552876705463816192,552851679905734657,1
552876284724789248,552851679905734657,1
552875329757265920,552851679905734657,1
552860535889215489,552851679905734657,1
552904576483876864,552851679905734657,1
552874566834331648,552851679905734657,1
553020147451953152,552851679905734657,1
553022034163154944,552851679905734657,1
553048717779927041,552851679905734657,1
552920096658976768,552851679905734657,1
553274913964834816,552851679905734657,1
553275440912035840,552851679905734657,1
553275839958507521,552851679905734657,1
553277247100952577,552851679905734657,1
553277115752542208,552851679905734657,1
553282804528607232,552851679905734657,1
553053714454695938,552851710880653312,1
553167927566807041,552851710880653312,1
553050640059219968,552851710880653312,1
552866136723689473,552851772658561028,1
552852629139640321,552851838928953344,1
552854370619244544,552851838928953344,1
552852099608768512,552851847581413377,1
552994789394628609,552851847581413377,1
552980590387937280,552978030935941120,1
553023382409981952,552978225010184193,1
553023635313541124,552978225010184193,1
552978750561091584,552978225094078464,1
553167888388198400,552978435090681856,1
553183281160937472,552978435090681856,1
553221090399760384,552978435090681856,1
552978519328686080,552978519328686080,1
552981537591812096,552978586559188992,1
553139042183680000,552978642968780800,1
553335212328120320,552978642968780800,1
552990445031018496,552979420227842048,1
552991482630926336,552979420227842048,1
552991849300758529,552979420227842048,1
552992360351944706,552979420227842048,1
552992827848679424,552979420227842048,1
552993281945403393,552979420227842048,1
552993216048680961,552979420227842048,1
552993751443177474,552979420227842048,1
552994627494477824,552979420227842048,1
552994019023015937,552979420227842048,1
552994938502533120,552979420227842048,1
553267223369121792,552979420227842048,1
552980480753401856,552979466050613248,1
552981390346977280,552979466050613248,1
552981738411278336,552979466050613248,1
552985824417959936,552979466050613248,1
552983814515851264,552979466050613248,1
552984688235909120,552979466050613248,1
552988646312124416,552979466050613248,1
552987047527321600,552979466050613248,1
552989132373651456,552979466050613248,1
552989849276678144,552979466050613248,1
552997461044633600,552979466050613248,1
552991235955519488,552979466050613248,1
552998166388563968,552979466050613248,1
552982782910414848,552979466050613248,1
552999932253044736,552979466050613248,1
552995940437479424,552979466050613248,1
553000208028946434,552979466050613248,1
553000930589679616,552979466050613248,1
553001185280806913,552979466050613248,1
553002170753515520,552979466050613248,1
553003131651756032,552979466050613248,1
553004480393138176,552979466050613248,1
553006265300168704,552979466050613248,1
553007621591302146,552979466050613248,1
553007676423417857,552979466050613248,1
553007842945695745,552979466050613248,1
553008609844797442,552979466050613248,1
553009045553291268,552979466050613248,1
553009546579701762,552979466050613248,1
553009755061772288,552979466050613248,1
553010452553564160,552979466050613248,1
553010634385027072,552979466050613248,1
553011730478280708,552979466050613248,1
553000463365586944,552979466050613248,1
553084485982363648,552979466050613248,1
553194532196851712,552979466050613248,1
553247558043463680,552979466050613248,1
553196025553252352,552979466050613248,1
553620943999090688,552979466050613248,1
553657556413849601,552979466050613248,1
553679211106271232,552979466050613248,1
553680681222406144,552979466050613248,1
553681433639002112,552979466050613248,1
553682657997910016,552979466050613248,1
554627595699249152,552979992603533312,1
552981058967601152,552980299769200640,1
552987844500000768,552980557836337152,1
553004831233687552,552980557836337152,1
553005035336916992,552980557836337152,1
553006376231120896,552980557836337152,1
552986581456674818,552980557836337152,1
552981040105787392,552980632432050177,1
552982572146233345,552980632432050177,1
552982302847148033,552980862774808577,1
553011902167937024,552980862774808577,1
553094861642272768,552980862774808577,1
553261553945182208,552980862774808577,1
552982098479685633,552980862774808577,1
553606202077097984,552980862774808577,1
552984761715929088,552981296839131136,1
552988267571060737,552981296839131136,1
552985204059418624,552981296839131136,1
553251220790714369,552981296839131136,1
553253917791096832,552981296839131136,1
553254382998151169,552981296839131136,1
552985885080174593,552981531023921153,1
552989721878876160,552981531023921153,1
553023207373307904,552981889619722241,1
553031568747278337,552981889619722241,1
553217660863782912,552981889619722241,1
553218332799688704,552981889619722241,1
553220865488195584,552981889619722241,1
553221039069880320,552981889619722241,1
553221532571688960,552981889619722241,1
553226011027202048,552981889619722241,1
553226047508848641,552981889619722241,1
553226450162036736,552981889619722241,1
553227316319752193,552981889619722241,1
553226846637408257,552981889619722241,1
553226382290198528,552981889619722241,1
553235342694694912,552981889619722241,1
553235911182282752,552981889619722241,1
553235591756652544,552981889619722241,1
553236034239348736,552981889619722241,1
553236242738208768,552981889619722241,1
553236647803105281,552981889619722241,1
553238240866492416,552981889619722241,1
553238562137964544,552981889619722241,1
552986875166998528,552982124274647042,1
553019157298421760,552982124274647042,1
553018649817001984,552982124274647042,1
553019693041467393,552982124274647042,1
553019807038058497,552982124274647042,1
553118501276098561,552982124274647042,1
553140084749262848,552982560146726912,1
552983188386373635,552982635178635265,1
552983162683686912,552982635178635265,1
552983391755595778,552982635178635265,1
552983664456642561,552982635178635265,1
552983248838852608,552982635178635265,1
553080834950193152,552982669840355329,1
553213072211329024,552982669840355329,1
554213034491920384,552982669840355329,1
552983622521593856,552982816045408256,1
552989422611095553,552982908865368064,1
552992129761292288,552982908865368064,1
552993428146225152,552982908865368064,1
552993690549899264,552982908865368064,1
552994179660275712,552982908865368064,1
552996992616386560,552982908865368064,1
552997850205138944,552982908865368064,1
552997993277054976,552982908865368064,1
553105186621628417,552982908865368064,1
553104847743246336,552982908865368064,1
553143219979317248,552982908865368064,1
552990924499075074,552983656231628800,1
552994853442035712,552983966932688897,1
552986097714610176,552984231748829184,1
552988853510754304,552984231748829184,1
552993142417289217,552984231748829184,1
552995211815575552,552984231748829184,1
552986004341391361,552984511051751425,1
554048943030415361,552984511051751425,1
552985855351349248,552984940900384769,1
552989665700364288,552985297307598848,1
553048545906151424,552985297307598848,1
553157734934523904,552985297307598848,1
553159241041989634,552985297307598848,1
553160250128613376,552985297307598848,1
553181731130716161,552985297307598848,1
553182941980143616,552985297307598848,1
553183843034091520,552985297307598848,1
553195029532266496,552985297307598848,1
553198404999077889,552985297307598848,1
553198916674781185,552985297307598848,1
553200871405010944,552985297307598848,1
553289472801271808,552985297307598848,1
553309458181664768,552985297307598848,1
552986207940919297,552985339011153920,1
552989789545570304,552985389523148802,1
552989983603437568,552985389523148802,1
552989778266705920,552985389523148802,1
552986428846903296,552985389523148802,1
552986492378046464,552985389523148802,1
552992121607565313,552985389523148802,1
552990466971815936,552985389523148802,1
552992412029550593,552985389523148802,1
552992666418700288,552985389523148802,1
552993341554425856,552985389523148802,1
552993700247523328,552985389523148802,1
552992821515669506,552985389523148802,1
552994015608442880,552985389523148802,1
553018403930140673,552985389523148802,1
553023416748761089,552985389523148802,1
553023848929456129,552985389523148802,1
553037866704838656,552985389523148802,1
552987026388422657,552986374765563904,1
552990939455967232,552986374765563904,1
553097814688153600,553096978788515840,1
553107017620275200,553096978788515840,1
553107309690646528,553096978788515840,1
553101277241278464,553096978788515840,1
553098444491866112,553097004138913792,1
553100731897884672,553098799380717568,1
553101723032883200,553098799380717568,1
553105930377003008,553098799380717568,1
553106214775971840,553098799380717568,1
553106337987829760,553098799380717568,1
553107300513488897,553098799380717568,1
553107939415031808,553098799380717568,1
553103972093804544,553099479381848064,1
553099808840220672,553099479381848064,1
553101425082118144,553099800951136256,1
553102036397350915,553099800951136256,1
553106552299991040,553099800951136256,1
553107815649521664,553099800951136256,1
553109832794796032,553099800951136256,1
553101054905417728,553100203239428097,1
553101213416566786,553100203239428097,1
553101824023347200,553100203239428097,1
553102223207849984,553100203239428097,1
553102333677436928,553100203239428097,1
553102449331163136,553100203239428097,1
553102943185276928,553100203239428097,1
553103314607669248,553100203239428097,1
553103251986735104,553100203239428097,1
553103347025448961,553100203239428097,1
553101569999110144,553100203239428097,1
553103458564599808,553100203239428097,1
553104166898659328,553100203239428097,1
553103644712005633,553100203239428097,1
553103731227918336,553100203239428097,1
553103746910408705,553100203239428097,1
553104636220280833,553100203239428097,1
553104075211145216,553100203239428097,1
553104271424892928,553100203239428097,1
553105012046696449,553100203239428097,1
553104557799399424,553100203239428097,1
553104302999625728,553100203239428097,1
553104518691713024,553100203239428097,1
553104604536516608,553100203239428097,1
553104777996148736,553100203239428097,1
553104791501811712,553100203239428097,1
553105396379172865,553100203239428097,1
553104864038121472,553100203239428097,1
553105278506651648,553100203239428097,1
553105783500857345,553100203239428097,1
553105960949260289,553100203239428097,1
553106323764969472,553100203239428097,1
553106758861066241,553100203239428097,1
553106824971694080,553100203239428097,1
553107422299308032,553100203239428097,1
553106888288899072,553100203239428097,1
553106848480763904,553100203239428097,1
553106926721306624,553100203239428097,1
553107073584877568,553100203239428097,1
553107432512442368,553100203239428097,1
553108199126364160,553100203239428097,1
553108397005217793,553100203239428097,1
553107664897843200,553100203239428097,1
553108031584874496,553100203239428097,1
553108700387610624,553100203239428097,1
553108494472474624,553100203239428097,1
553108688807149568,553100203239428097,1
553108691881578496,553100203239428097,1
553109670752436224,553100203239428097,1
553110536934526976,553100203239428097,1
553106159805034496,553100203239428097,1
553111109759422465,553100203239428097,1
553105777523576832,553100203239428097,1
553111547669528576,553100203239428097,1
553111875798327296,553100203239428097,1
553112468810366976,553100203239428097,1
553112890429808640,553100203239428097,1
553113394786467840,553100203239428097,1
553112901238915073,553100203239428097,1
553114753317347329,553100203239428097,1
553107585768120320,553100203239428097,1
553118786329784320,553100203239428097,1
553166265431248896,553100203239428097,1
553185931868389377,553100203239428097,1
553231345695354882,553100203239428097,1
553233723693346816,553100203239428097,1
553234163877548033,553100203239428097,1
553289605739319296,553100203239428097,1
553290076495835136,553100203239428097,1
553290552892874753,553100203239428097,1
553102108200026112,553100279089205249,1
553103281002516481,553100996855885824,1
553118587834339328,553100996855885824,1
553119074989768705,553100996855885824,1
553119407312883712,553100996855885824,1
553129895380156416,553100996855885824,1
553141018934411265,553100996855885824,1
553149504979861504,553100996855885824,1
553128819323064320,553100996855885824,1
553118535036043264,553101858013581313,1
553109091581562880,553102562665050112,1
553109236847095808,553102562665050112,1
554030726522630144,553102562665050112,1
553106705752399872,553105121526427649,1
553152077019766784,553105121526427649,1
553146449962500096,553105121526427649,1
553108537099182080,553105208008773632,1
553116027005837312,553105208008773632,1
553116289737056258,553105208008773632,1
553111791257919491,553105208008773632,1
553157789455892481,553105208008773632,1
553124050164146176,553105208008773632,1
553113121749876736,553105208008773632,1
553158484452446208,553105208008773632,1
553108546146295810,553105460887572480,1
553108644515299328,553105460887572480,1
553108650584457216,553105460887572480,1
553109486131769344,553105460887572480,1
553111440643866624,553105460887572480,1
553112348068945920,553105460887572480,1
553112558035812352,553105460887572480,1
553115724110389248,553105460887572480,1
553121805591117824,553105460887572480,1
553136863482245120,553105460887572480,1
553137274192683008,553105460887572480,1
553139653801680897,553105460887572480,1
553142292434137088,553105460887572480,1
553143502008516608,553105460887572480,1
553106658931376129,553105460887572480,1
553158161926852610,553105460887572480,1
553277396267188224,553105460887572480,1
553280132249444353,553105460887572480,1
553281286207328256,553105460887572480,1
553281619457372160,553105460887572480,1
553282906257240065,553105460887572480,1
553283365369958400,553105460887572480,1
553284303652544513,553105460887572480,1
553284784202317824,553105460887572480,1
553285545581768704,553105460887572480,1
553286059509825537,553105460887572480,1
553287064741875712,553105460887572480,1
553316255315546113,553105460887572480,1
553611846520143872,553105460887572480,1
553107114638315522,553106200242700289,1
553109409958998016,553106200242700289,1
553112930758430720,553106200242700289,1
553111035876368384,553106200242700289,1
553108258802896896,553106200242700289,1
553112893714345985,553106334607228928,1
553114814810431488,553106334607228928,1
553122557210415104,553106334607228928,1
553123761667723264,553106334607228928,1
553125721737281537,553106334607228928,1
553606504050614272,553106334607228928,1
553859522956382208,553106334607228928,1
553108050962550784,553106714682462209,1
553109238177087488,553106714682462209,1
553112099510288384,553106714682462209,1
553112299310182401,553107939926736896,1
553143421171294208,553107939926736896,1
553169301843496960,553107939926736896,1
553121948297723904,553107939926736896,1
553112837850427392,553108170726719488,1
553142592666619904,553108170726719488,1
553143494253248512,553108170726719488,1
553148117047341056,553108170726719488,1
553109603999698944,553108242856177664,1
553113560205647872,553109319764291584,1
553136683143929859,553109319764291584,1
553118751059890176,553109319764291584,1
553119541992357888,553109813807575040,1
553136847543873536,553109813807575040,1
555792285364146177,553109813807575040,1
555855912263745536,553109813807575040,1
553111012552241152,553110609513177088,1
553152136209776640,553110609513177088,1
553118932627103744,553110780745629696,1
553120621803372544,553110780745629696,1
553113731488829441,553110783761338368,1
553115947561938944,553110783761338368,1
553122189671952384,553110783761338368,1
553124493439537152,553110783761338368,1
553115820474531841,553110783761338368,1
553116422013214720,553110783761338368,1
553156631186669568,553110783761338368,1
553163507508600832,553110783761338368,1
553164487570649088,553110783761338368,1
553165003407503361,553110783761338368,1
553165661845733376,553110783761338368,1
553182663180582913,553110783761338368,1
553186028962324482,553110783761338368,1
553188312588877825,553110783761338368,1
553188565383794689,553110783761338368,1
553190821714214912,553110783761338368,1
553156269448888320,553110783761338368,1
553191886496997378,553110783761338368,1
553191184386899968,553110783761338368,1
553192671771373568,553110783761338368,1
553112277059399680,553111157738057728,1
553112894549000192,553111157738057728,1
553115760831496193,553111157738057728,1
553116364588990464,553111157738057728,1
553117383234428928,553111157738057728,1
553117766837092352,553111157738057728,1
553118098770128896,553111157738057728,1
553118337560248320,553111157738057728,1
553118740477669376,553111157738057728,1
553119237196505088,553111157738057728,1
553119933358673920,553111157738057728,1
553119192606855168,553111157738057728,1
553120330274078721,553111157738057728,1
553120821313818624,553111157738057728,1
553121141574094848,553111157738057728,1
553121487973277696,553111157738057728,1
553122784151601152,553111157738057728,1
553122522422857728,553111157738057728,1
553123460030164993,553111157738057728,1
553123331122413568,553111157738057728,1
553122607252668416,553111157738057728,1
553123897928085504,553111157738057728,1
553124634271690752,553111157738057728,1
553125392190816257,553111157738057728,1
553125928524865536,553111157738057728,1
553126113019711488,553111157738057728,1
553126433024139264,553111157738057728,1
553126356100591616,553111157738057728,1
553126748519682048,553111157738057728,1
553127595639050240,553111157738057728,1
553129482975182848,553111157738057728,1
553182813781237760,553111157738057728,1
553196994744057857,553111157738057728,1
553199326085021696,553111157738057728,1
553341490785964032,553111157738057728,1
553114121290268674,553111553235361792,1
553117445364260865,553111553235361792,1
553142966119059457,553111553235361792,1
553145716260868098,553111553235361792,1
553146676681396224,553111553235361792,1
553118863735287809,553111553235361792,1
553147890001256448,553111553235361792,1
553242148733485057,553111553235361792,1
553243136307130368,553111553235361792,1
553243431838183424,553111553235361792,1
553243585588391937,553111553235361792,1
553153548184485888,553111553235361792,1
553250429572612097,553111553235361792,1
553251189802795009,553111553235361792,1
553251467251818496,553111553235361792,1
553252586938060801,553111553235361792,1
553252876609257473,553111553235361792,1
553252909966569472,553111553235361792,1
553253318844112896,553111553235361792,1
553253747866877952,553111553235361792,1
553254164910702593,553111553235361792,1
553254513662906368,553111553235361792,1
553255522120372225,553111553235361792,1
553255682388938752,553111553235361792,1
553255757475368960,553111553235361792,1
553256266500296705,553111553235361792,1
553256512114548736,553111553235361792,1
553256870844977152,553111553235361792,1
553221123039436800,553111553235361792,1
553278750864203778,553111553235361792,1
553413946750013440,553111553235361792,1
553118423295610880,553111820786204672,1
553115848559570944,553111820786204672,1
553129649421946881,553111820786204672,1
553115280768249856,553111820786204672,1
553141559382646784,553111820786204672,1
553184103705489408,553111820786204672,1
553113649339199488,553112060788473856,1
553116035529072640,553112060788473856,1
